vOTU_ID	size	Novel_species	VC	VClustering	Novel_genus	dominant	source	checkv_quality	viral_lifecycle	Related_to_PP	With_ARG	viral_taxonomy_lineage	host_taxonomy_lineage	geNomad	checkV (at least medium)	VIBRANT	Viral_verify	lineage_vcontact
vOTU_4527	30551	No	506	506	No	No	UHGV	High-quality	temperate	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp000438355	1	1	1	1	NA
vOTU_4528	39654	No	98	98	No	No	UHGV	High-quality	non-temperate	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp900763685	1	1	0	1	NA
vOTU_4529	16663	No	100	100	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__QAND01;g__UMGS1975;s__UMGS1975 sp900546685	1	0	0	0	NA
vOTU_4530	70627	No	410	410	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium ramosum	1	1	0	1	NA
vOTU_4531	4991	No	OUT/SINGLE	OUT/SINGLE/OVER	No	No	UHGV	Medium-quality	ND	No	No	root;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135	0	1	0	1	NA
vOTU_4532	17407	No	OUT/SINGLE	OUT/SINGLE/OVER	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	0	0	0	1	NA
vOTU_4533	18521	No	532	532	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	1	0	0	0	NA
vOTU_4534	12160	No	483	483	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales	1	0	0	0	NA
vOTU_4535	10209	No	OUT/SINGLE	OUT/SINGLE/OVER	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis	1	0	0	0	NA
vOTU_4536	10649	No	32	32	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp900545495	1	0	0	0	NA
vOTU_4537	43092	No	66	66	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella xylaniphila	1	1	0	1	NA
vOTU_4538	15386	No	93	93	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000437175	1	0	1	1	NA
vOTU_4539	12772	No	961	961	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__CAG-274;s__CAG-274 sp000432155	1	0	0	0	NA
vOTU_4540	10462	No	OUT/SINGLE	OUT/SINGLE/OVER	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter massiliensis	1	0	0	1	NA
vOTU_4541	35231	No	24	24	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Winoviridae	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	1	1	0	1	NA
vOTU_4542	42042	No	93	93	No	No	UHGV	High-quality	temperate	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C callidus	1	1	1	1	NA
vOTU_4543	10382	No	568	568	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	1	0	0	0	NA
vOTU_4544	13201	No	461	461	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp000435555	1	0	0	0	NA
vOTU_4545	13180	No	OUT/SINGLE	OUT/SINGLE/OVER	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis	1	0	0	1	NA
vOTU_4546	11674	No	510	510	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp000765235	1	1	0	0	NA
vOTU_4547	10252	No	172	172	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus senegalensis	1	0	0	1	NA
vOTU_4548	38521	No	69;272	OUT/SINGLE/OVER	No	No	UHGV	High-quality	temperate	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	1	1	1	1	r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes
vOTU_4549	33608	No	OUT/SINGLE	OUT/SINGLE/OVER	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	ND	1	0	0	1	NA
vOTU_4550	42336	No	223	223	No	No	UHGV	High-quality	temperate	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella stercorea	1	1	0	0	NA
vOTU_4551	36963	No	35	35	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__Prevotellamassilia timonensis	1	1	0	1	NA
vOTU_4552	30200	No	245	245	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_G	1	1	0	0	NA
vOTU_4553	10573	No	245	245	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_D	1	0	0	0	NA
vOTU_4554	72647	No	84	84	No	No	UHGV	Complete	temperate	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum soehngenii	1	1	1	1	NA
vOTU_4555	21725	No	198	198	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	1	1	0	0	NA
vOTU_4556	11949	No	417;755	OUT/SINGLE/OVER	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900545895	1	0	0	1	NA
vOTU_4557	28296	No	128;286	OUT/SINGLE/OVER	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900556625	1	0	0	0	NA
vOTU_4558	17028	No	472	472	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	1	0	0	1	NA
vOTU_4559	5334	No	580	580	No	No	UHGV	High-quality	non-temperate	No	No	root;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag1;s__Zag1 sp001765415	1	1	0	1	NA
vOTU_4560	28791	No	19	19	No	No	UHGV	Medium-quality	ND	Yes	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp003531585	1	1	0	1	r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes
vOTU_4561	15117	No	826	826	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	ND	1	1	1	1	NA
vOTU_4562	33525	No	235	235	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	1	1	0	1	NA
vOTU_4563	38374	No	340	340	No	No	UHGV	High-quality	temperate	Yes	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B faecium	1	1	0	1	r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes
vOTU_4564	21354	No	182	182	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii	1	1	0	0	NA
vOTU_4565	39400	No	244	244	No	No	UHGV	High-quality	temperate	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000433635	1	1	1	1	NA
vOTU_4566	16819	No	751	751	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila_B	1	1	0	0	NA
vOTU_4567	43893	No	425	425	No	No	UHGV	High-quality	temperate	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	1	1	1	1	NA
vOTU_4568	44475	No	235	235	No	No	UHGV	High-quality	temperate	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	1	1	0	0	NA
vOTU_4569	16256	No	50;345	OUT/SINGLE/OVER	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900556625	1	0	0	0	NA
vOTU_4570	29408	No	OUT/SINGLE	OUT/SINGLE/OVER	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1691;s__UBA1691 sp900544375	1	1	1	1	NA
vOTU_4571	30680	No	204	204	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	1	1	0	0	NA
vOTU_4572	40225	No	35	35	No	No	UHGV	High-quality	non-temperate	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	1	1	0	1	NA
vOTU_4573	13719	No	133	133	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp000431375	1	0	0	1	NA
vOTU_4574	13396	No	392	392	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Epsilon-crassviridae	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	1	0	0	0	NA
vOTU_4575	11590	No	OUT/SINGLE	OUT/SINGLE/OVER	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster bolteae	1	0	0	0	NA
vOTU_4576	13051	No	695	695	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia sp900552665	1	0	0	0	NA
vOTU_4577	8874	No	236	236	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	1	1	0	1	NA
vOTU_4578	33022	No	OUT/SINGLE	OUT/SINGLE/OVER	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Zeta-crassviridae	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__Gemella sanguinis	1	0	0	0	NA
vOTU_4579	13081	No	230;629	OUT/SINGLE/OVER	No	No	UHGV	Not-determined	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp902362375	1	0	0	0	NA
vOTU_4580	9091	No	510	510	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135	1	1	0	0	NA
vOTU_4581	33391	No	OUT/SINGLE	OUT/SINGLE/OVER	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__RUG11247;s__RUG11247 sp902767315	1	1	1	1	NA
vOTU_4582	14720	No	OUT/SINGLE	OUT/SINGLE/OVER	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Ceduovirus	ND	1	1	0	1	NA
vOTU_4583	16899	No	15;26;860	OUT/SINGLE/OVER	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Salasmaviridae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	1	1	1	1	NA
vOTU_4584	38724	No	148	148	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	1	1	1	1	NA
vOTU_4585	25932	No	173	173	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Winoviridae	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes communis	1	1	0	1	NA
vOTU_4586	23215	No	2	2	No	No	UHGV	Medium-quality	ND	Yes	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Skunavirus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis_E	1	1	0	1	NA
vOTU_4587	35699	No	19	19	No	No	UHGV	Medium-quality	ND	Yes	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335	1	1	0	0	r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes
vOTU_4588	14152	No	561;902	OUT/SINGLE/OVER	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp900548615	1	0	0	0	NA
vOTU_4589	10213	No	698	698	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes;c__Bacilli;o__Haloplasmatales_A;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter sp001543345	1	0	0	0	NA
vOTU_4590	27103	No	182	182	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Marseille-P3106;s__Marseille-P3106 sp900169975	1	0	0	1	NA
vOTU_4591	12658	No	280;386	OUT/SINGLE/OVER	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii	1	1	0	0	NA
vOTU_4592	45219	No	783	783	No	No	UHGV	High-quality	non-temperate	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	ND	1	1	1	1	NA
vOTU_4593	47815	No	749	749	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii	1	1	1	1	r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes
vOTU_4594	19434	No	288	288	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	1	0	0	0	NA
vOTU_4595	11087	No	OUT/SINGLE	OUT/SINGLE/OVER	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615	1	0	0	0	NA
vOTU_4596	37473	No	63;366	OUT/SINGLE/OVER	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp000431375	1	1	1	1	NA
vOTU_4597	10617	No	OUT/SINGLE	OUT/SINGLE/OVER	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	1	0	0	1	NA
vOTU_4598	39925	No	88	88	No	No	UHGV	High-quality	temperate	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900543975	1	1	0	1	NA
vOTU_4599	37159	No	171	171	No	No	UHGV	High-quality	non-temperate	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales	1	1	1	1	NA
vOTU_4600	29504	No	OUT/SINGLE	OUT/SINGLE/OVER	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	1	1	1	1	NA
vOTU_4601	14987	No	50	50	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__HGM12998;s__HGM12998 sp900756495	1	0	0	0	NA
vOTU_4602	11638	No	OUT/SINGLE	OUT/SINGLE/OVER	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	1	0	0	0	NA
vOTU_4603	36067	No	519	519	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag1;s__Zag1 sp900556295	1	1	1	1	NA
vOTU_4604	12402	No	OUT/SINGLE	OUT/SINGLE/OVER	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Zeta-crassviridae	ND	1	0	0	0	NA
vOTU_4605	12106	No	OUT/SINGLE	OUT/SINGLE/OVER	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UBA11524;s__UBA11524 sp000437595	1	0	0	1	NA
vOTU_4606	16958	No	943	943	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__CAG-495 sp001917125	1	0	0	0	NA
vOTU_4607	13365	No	894	894	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__SFEL01;s__SFEL01 sp004557245	1	0	0	0	NA
vOTU_4608	110972	No	605	605	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis vadensis	1	1	0	0	NA
vOTU_4609	27145	No	OUT/SINGLE	OUT/SINGLE/OVER	No	No	UHGV	Low-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella histicola	1	0	0	1	NA
vOTU_4610	46233	No	24	24	No	No	UHGV	Medium-quality	ND	No	No	root;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri	1	1	0	1	NA
